Millis,INA260 Current (mA),INA260 Voltage (mV),INA260 Power (mW),PicoTemp Temp (C),MTK3339 Year,MTK3339 Month,MTK3339 Day,MTK3339 Hour,MTK3339 Minute,MTK3339 Second,MTK3339 Latitude,MTK3339 Longitude,MTK3339 Speed,MTK3339 Heading,MTK3339 Altitude,MTK3339 Satellites,ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,TMP117 Temp (C),UV_Sensor_O UVA2 (nm),UV_Sensor_O UVB2 (nm),UV_Sensor_O UVC2 (nm),ENS160_O AQI,ENS160_O TVOC (ppb),ENS160_O eCO2 (ppm),BMP390_O Temp (C),BMP390_O Pressure (Pa),BMP390_O Altitude (m),TMP117_O Temp_O (C),SHTC3_O Temp (C),SHTC3_O Rel Hum (%),Ozone Conc (ppb),Analog_Temp_0 ADC_val
242066,,,,,2025,12,6,17,5,37,33.074859619140625,-111.97444152832031,3344.0,9198068.0,1006065.0,22,9.466673851013184,-0.3734954595565796,-0.5363011956214905,-0.536901593208313,0.03777999430894852,-0.0707709789276123,-42.45000076293945,-3.0,19.350000381469727,213.1226806640625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.420000076293945,31.84000015258789,,634
243418,952.5,3281.25,3120.0,20.11637306213379,,,,,,,,,,,,,10.093954086303711,-0.2059013396501541,-0.9433154463768005,-0.973766028881073,0.02979830466210842,-0.09205547720193863,-41.099998474121094,0.0,26.549999237060547,213.0747528076172,,,,,,,,0.0,0.0,0.0,,,,,,,,14.399999618530273,31.68000030517578,,637
243950,,,,,,,,,,,,,,,,,10.055646896362305,0.13407529890537262,-0.6943184733390808,-1.4569242000579834,0.07236731052398682,-0.09418392926454544,-40.349998474121094,-0.75,41.25,213.0747528076172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.40999984741211,31.549999237060547,,638
244482,988.75,3275.0,3240.0,17.77568817138672,,,,,,,,,,,,,10.448296546936035,0.608127236366272,-0.9672574996948242,-1.746925711631775,0.07130308449268341,0.02075239084661007,-39.0,-15.149999618530273,52.349998474121094,213.1706085205078,,,,,,,,0.0,0.0,0.0,,,,,,,,14.460000038146973,31.420000076293945,,638
245014,,,,,2025,12,6,17,5,40,33.07481002807617,-111.97437286376953,1304.0,11224434.0,1021290.0,21,9.955090522766113,0.8571242094039917,-0.5171475410461426,-1.4526673555374146,-0.1559089869260788,-0.0015963377663865685,-38.099998474121094,-35.099998474121094,10.5,213.0747528076172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.420000076293945,31.149999618530273,,636
246463,978.75,3281.25,3200.0,21.052661895751953,,,,,,,,,,,,,9.744400978088379,1.1827356815338135,-0.21547815203666687,-1.364336609840393,-0.10535828769207001,-0.05321125686168671,-36.0,-15.899999618530273,2.25,212.97891235351562,,,,,,,,0.0,0.0,0.0,,,,,,,,14.380000114440918,31.040000915527344,,638
246996,,,,,,,,,,,,,,,,,9.701305389404297,1.0821791887283325,-0.1388636976480484,-1.179693579673767,-0.07289942353963852,0.001064225216396153,-34.95000076293945,0.8999999761581421,7.800000190734863,213.1226806640625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.1899995803833,30.860000610351562,,636
247527,1006.25,3266.25,3290.0,19.648263931274414,,,,,,,,,,,,,9.744400978088379,1.1300631761550903,0.1867477297782898,-0.8540406823158264,-0.09045914560556412,0.021816615015268326,-35.25,10.199999809265137,20.549999237060547,213.1226806640625,,,,,,,,0.0,0.0,0.0,,,,,,,,14.170000076293945,30.780000686645508,,637
248059,,,,,2025,12,6,17,5,43,33.07486343383789,-111.97435760498047,2170.0,1031317.0,1040225.0,21,10.24239444732666,0.8236053586006165,0.569819986820221,0.533708930015564,-0.042569007724523544,0.17878982424736023,-37.20000076293945,7.050000190734863,24.299999237060547,213.0747528076172,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.229999542236328,30.459999084472656,,643
249409,1023.75,3260.0,3340.0,19.180118560791016,,,,,,,,,,,,,10.256759643554688,0.8140285611152649,-0.14844051003456116,0.85829758644104,0.13143180310726166,0.18357884883880615,-40.349998474121094,-0.75,15.300000190734863,212.83514404296875,,,,,,,,0.0,0.0,0.0,,,,,,,,14.350000381469727,30.389999389648438,,633
249942,,,,,,,,,,,,,,,,,9.931148529052734,0.5937620401382446,-0.004788403399288654,0.9296006560325623,0.15431265532970428,0.15058785676956177,-42.150001525878906,-13.050000190734863,11.699999809265137,213.26644897460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.279999732971191,30.219999313354492,,639
250473,765.0,3410.0,2590.0,21.052661895751953,,,,,,,,,,,,,9.931148529052734,0.004788403399288654,0.9145850539207458,1.0509223937988281,0.2277441769838333,0.017559714615345,-42.150001525878906,-21.600000381469727,14.550000190734863,213.26644897460938,,,,,,,,0.0,0.0,0.0,,,,,,,,14.170000076293945,30.110000610351562,,639
251005,,,,,2025,12,6,17,5,46,33.07489013671875,-111.97433471679688,1829.0,8154119.0,1060345.0,22,9.53849983215332,1.3646949529647827,0.33518823981285095,0.418240487575531,-0.05800027400255203,0.15005575120449066,-42.900001525878906,-31.649999618530273,31.350000381469727,213.26644897460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.460000038146973,29.770000457763672,,636
252457,990.0,3280.0,3190.0,21.52080535888672,,,,,,,,,,,,,9.423578262329102,1.115697979927063,0.9816226959228516,0.18357884883880615,-0.04203689470887184,0.10322984308004379,-42.0,-32.54999923706055,34.79999923706055,212.97891235351562,,,,,,,,0.0,0.0,0.0,,,,,,,,14.550000190734863,29.65999984741211,,637
252990,,,,,,,,,,,,,,,,,9.476250648498535,1.0534487962722778,0.8427590131759644,-0.06544984877109528,0.03139464184641838,0.09897294640541077,-42.29999923706055,-36.150001525878906,32.70000076293945,213.1706085205078,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.59000015258789,29.510000228881836,,640
253521,981.25,3286.25,3230.0,21.052661895751953,,,,,,,,,,,,,9.533711433410645,0.4118026793003082,0.44532153010368347,-0.15324842929840088,-0.017027603462338448,0.06332139670848846,-41.54999923706055,-37.20000076293945,30.450000762939453,213.3143768310547,,,,,,,,0.0,0.0,0.0,,,,,,,,14.619999885559082,29.3799991607666,,636
254053,,,,,2025,12,6,17,5,49,33.074859619140625,-111.97427368164062,2679.0,12909936.0,1080730.0,22,9.567230224609375,0.37828385829925537,0.17717093229293823,0.45868104696273804,0.010110138915479183,0.004256900865584612,-40.5,-41.099998474121094,33.0,213.1706085205078,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.649999618530273,29.020000457763672,,635
255403,961.25,3282.5,3160.0,18.243831634521484,,,,,,,,,,,,,9.677363395690918,0.1388636976480484,0.20111294090747833,0.640131413936615,0.029266193509101868,0.037247881293296814,-38.400001525878906,-39.29999923706055,38.70000076293945,213.26644897460938,,,,,,,,0.0,0.0,0.0,,,,,,,,14.649999618530273,28.899999618530273,,636
255935,,,,,,,,,,,,,,,,,9.615114212036133,0.6272808313369751,0.16759411990642548,0.6252322793006897,0.0,0.012238589115440845,-38.400001525878906,-35.849998474121094,47.400001525878906,213.26644897460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.630000114440918,28.770000457763672,,638
256466,998.75,3263.75,3260.0,20.11637306213379,,,,,,,,,,,,,9.801861763000488,0.5650315880775452,0.7852981686592102,0.43686443567276,-0.029266193509101868,0.0,-37.349998474121094,-32.400001525878906,51.45000076293945,212.9309844970703,,,,,,,,0.0,0.0,0.0,,,,,,,,14.649999618530273,28.649999618530273,,638
256999,,,,,2025,12,6,17,5,52,33.07478332519531,-111.9742202758789,1060.0,13684354.0,1095158.0,22,10.280701637268066,0.5315127968788147,-0.49320554733276367,-0.3134143054485321,-0.013302814215421677,-0.020220277830958366,-40.04999923706055,-29.850000381469727,48.75,213.1226806640625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.6899995803833,28.399999618530273,,641
258449,1021.25,3265.0,3340.0,21.052661895751953,,,,,,,,,,,,,9.892841339111328,0.9050082564353943,-0.8762778043746948,-0.602883517742157,0.04842224344611168,-0.003192675532773137,-39.599998474121094,-33.150001525878906,47.099998474121094,213.1706085205078,,,,,,,,0.0,0.0,0.0,,,,,,,,14.720000267028809,28.25,,638
258982,,,,,,,,,,,,,,,,,9.892841339111328,0.933738648891449,-0.8667010068893433,-0.71781986951828,0.06811041384935379,0.008513801731169224,-38.400001525878906,-38.25,41.54999923706055,213.3143768310547,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.649999618530273,28.139999389648438,,631
259513,780.0,3398.75,2480.0,18.243831634521484,,,,,,,,,,,,,9.950302124023438,0.2777273952960968,-1.158793568611145,-0.6970674991607666,0.07822055369615555,-0.02075239084661007,-37.5,-41.849998474121094,34.04999923706055,213.3143768310547,,,,,,,,0.0,0.0,0.0,,,,,,,,14.680000305175781,28.020000457763672,,637
260045,,,,,2025,12,6,17,5,55,33.07480239868164,-111.97418212890625,2351.0,4083868.0,1113733.0,22,10.041281700134277,0.15322890877723694,-0.14365209639072418,-0.11812899261713028,0.10163349658250809,0.051082808524370193,-36.75,-40.349998474121094,17.700000762939453,213.26644897460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.789999961853027,27.770000457763672,,635
261394,966.25,3283.75,3170.0,19.648263931274414,,,,,,,,,,,,,9.605537414550781,-1.1444283723831177,0.14844051003456116,-0.011174364015460014,0.0047890134155750275,-0.0707709789276123,-35.70000076293945,-41.099998474121094,16.200000762939453,213.36228942871094,,,,,,,,0.0,0.0,0.0,,,,,,,,14.779999732971191,27.690000534057617,,632
261927,,,,,,,,,,,,,,,,,9.983820915222168,-0.11971008777618408,0.5650315880775452,0.0867343544960022,0.034055206924676895,-0.09045914560556412,-36.900001525878906,-41.25,19.350000381469727,213.1706085205078,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.84000015258789,27.610000610351562,,635
262458,1023.75,3267.5,3340.0,20.584518432617188,,,,,,,,,,,,,9.825803756713867,-0.26815059781074524,0.26815059781074524,-0.14313828945159912,0.06757830083370209,-0.026605628430843353,-39.0,-40.349998474121094,18.450000762939453,213.45814514160156,,,,,,,,0.0,0.0,0.0,,,,,,,,14.850000381469727,27.510000228881836,,637
262990,,,,,2025,12,6,17,5,58,33.07487106323242,-111.97410583496094,4156.0,4306774.0,1132218.0,22,9.974244117736816,0.24899697303771973,0.090979665517807,-0.3655613362789154,0.02979830466210842,-0.10269773006439209,-42.0,-32.25,17.25,213.3143768310547,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.90999984741211,27.100000381469727,,631
264442,978.75,3280.0,3210.0,21.052661895751953,,,,,,,,,,,,,10.228029251098633,0.43095630407333374,0.1388636976480484,-0.4906077980995178,0.027137741446495056,-0.05374337360262871,-42.900001525878906,-26.549999237060547,14.25,213.36228942871094,,,,,,,,0.0,0.0,0.0,,,,,,,,14.979999542236328,26.899999618530273,,630
264974,,,,,,,,,,,,,,,,,9.77791976928711,0.646434485912323,0.3208230137825012,-0.7316548228263855,-0.05001858249306679,-0.07183519750833511,-42.45000076293945,-21.149999618530273,13.050000190734863,213.3143768310547,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.90999984741211,26.690000534057617,,628
265505,1056.25,3241.25,3420.0,21.52080535888672,,,,,,,,,,,,,10.050858497619629,-0.1867477297782898,0.5841852426528931,-0.995582640171051,-0.031926754862070084,-0.10216561704874039,-41.25,-12.449999809265137,12.600000381469727,213.36228942871094,,,,,,,,0.0,0.0,0.0,,,,,,,,14.770000457763672,26.440000534057617,,634
266038,,,,,2025,12,6,17,6,1,33.07492446899414,-111.97402954101562,1701.0,5680932.0,1150711.0,22,9.792284965515137,0.49799394607543945,-0.4357447028160095,-1.3930708169937134,0.06811041384935379,-0.04203689470887184,-40.04999923706055,0.8999999761581421,39.900001525878906,213.60191345214844,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.880000114440918,25.969999313354492,,635
267387,1012.5,3267.5,3300.0,21.052661895751953,,,,,,,,,,,,,9.528923034667969,-0.11013327538967133,0.42616790533065796,-1.0918949842453003,0.017559714615345,-0.015431264415383339,-41.25,-9.449999809265137,50.25,213.36228942871094,,,,,,,,0.0,0.0,0.0,,,,,,,,14.920000076293945,25.790000915527344,,630
267920,,,,,,,,,,,,,,,,,9.787496566772461,-0.3734954595565796,0.4644751250743866,-0.5800027251243591,-0.017027603462338448,-0.03671576827764511,-39.75,-19.799999237060547,52.04999923706055,213.64984130859375,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.899999618530273,25.56999969482422,,633
268451,726.25,3402.5,2470.0,21.052661895751953,,,,,,,,,,,,,10.055646896362305,-0.727837324142456,0.038307227194309235,-0.13409237563610077,0.032458867877721786,-0.04735802114009857,-40.349998474121094,-23.100000381469727,52.95000076293945,213.36228942871094,,,,,,,,0.0,0.0,0.0,,,,,,,,14.949999809265137,25.329999923706055,,629
268984,,,,,2025,12,6,17,6,4,33.07489776611328,-111.9740219116211,626.0,14972258.0,1167875.0,22,9.888052940368652,-0.8044517636299133,-0.1149216815829277,0.1761292666196823,0.04682590812444687,-0.17825771868228912,-39.900001525878906,-13.050000190734863,54.45000076293945,213.5060577392578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.039999961853027,24.8799991607666,,627
270434,975.0,3282.5,3200.0,20.11637306213379,,,,,,,,,,,,,10.06043529510498,0.5602431893348694,-0.6416460275650024,-0.2937261462211609,0.0047890134155750275,-0.1037619560956955,-38.099998474121094,-9.600000381469727,53.70000076293945,213.64984130859375,,,,,,,,0.0,0.0,0.0,,,,,,,,15.069999694824219,24.770000457763672,,634
270967,,,,,,,,,,,,,,,,,9.610325813293457,2.0829553604125977,0.14365209639072418,-0.6837646961212158,0.042569007724523544,-0.003192675532773137,-36.45000076293945,-15.149999618530273,57.900001525878906,213.60191345214844,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.079999923706055,24.65999984741211,,631
271498,985.0,3278.75,3230.0,20.11637306213379,,,,,,,,,,,,,9.84495735168457,1.3982137441635132,1.6759412288665771,-0.39057064056396484,0.04948647320270538,-0.02234872803092003,-36.900001525878906,-22.350000381469727,57.0,213.45814514160156,,,,,,,,0.0,0.0,0.0,,,,,,,,15.100000381469727,24.639999389648438,,628
272030,,,,,2025,12,6,17,6,7,33.07489013671875,-111.97399139404297,1893.0,7923489.0,1186277.0,21,10.055646896362305,0.9481038451194763,0.06224924325942993,1.1818220615386963,-0.0026605629827827215,0.10003716498613358,-38.25,-8.699999809265137,54.900001525878906,213.45814514160156,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.119999885559082,24.709999084472656,,629
273382,977.5,3277.5,3210.0,20.584518432617188,,,,,,,,,,,,,9.8784761428833,0.3687070608139038,0.24899697303771973,1.0030322074890137,0.06811041384935379,0.16921178996562958,-38.849998474121094,1.5,46.04999923706055,213.45814514160156,,,,,,,,0.0,0.0,0.0,,,,,,,,15.140000343322754,24.729999542236328,,629
273915,,,,,,,,,,,,,,,,,9.849745750427246,-0.033518824726343155,0.7852981686592102,0.8572334051132202,0.18251462280750275,0.14792729914188385,-38.400001525878906,4.5,36.150001525878906,213.64984130859375,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.119999885559082,24.739999771118164,,631
274446,1025.0,3258.75,3340.0,19.180118560791016,,,,,,,,,,,,,9.854534149169922,0.08619125932455063,0.8331822156906128,0.8625545501708984,0.16016589105129242,0.044165343046188354,-38.400001525878906,5.699999809265137,26.25,213.69775390625,,,,,,,,0.0,0.0,0.0,,,,,,,,15.109999656677246,24.760000228881836,,633
274978,,,,,2025,12,6,17,6,10,33.07489776611328,-111.97393798828125,2100.0,6274320.0,1206665.0,23,9.773131370544434,0.2585737705230713,-0.023942016065120697,0.6395993232727051,0.015963377431035042,0.04310112074017525,-39.900001525878906,-10.800000190734863,8.699999809265137,213.26644897460938,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.890000343322754,24.670000076293945,,630
276429,1012.5,3256.25,3320.0,19.180118560791016,,,,,,,,,,,,,9.586383819580078,0.4836287498474121,0.9385270476341248,0.6161863803863525,-0.04150478169322014,0.001064225216396153,-39.599998474121094,-18.149999618530273,6.900000095367432,213.79360961914062,,,,,,,,0.0,0.0,0.0,,,,,,,,14.84000015258789,24.610000610351562,,627
276961,,,,,,,,,,,,,,,,,9.96945571899414,0.4357447028160095,0.751779317855835,0.9471604228019714,-0.012238589115440845,0.0521470308303833,-39.0,-29.100000381469727,8.100000381469727,213.60191345214844,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.859999656677246,24.579999923706055,,634
277492,791.25,3383.75,2680.0,18.71197509765625,,,,,,,,,,,,,9.672574996948242,-0.5123591423034668,0.35913026332855225,1.2627031803131104,0.04363323003053665,0.0,-37.650001525878906,-39.75,20.700000762939453,213.60191345214844,,,,,,,,0.0,0.0,0.0,,,,,,,,15.0,24.549999237060547,,632
278025,,,,,2025,12,6,17,6,13,33.07491683959961,-111.97389221191406,2020.0,4492237.0,1227269.0,20,9.346963882446289,-0.35434186458587646,0.038307227194309235,1.9209264516830444,0.10110139101743698,0.02607351541519165,-37.20000076293945,-6.300000190734863,54.150001525878906,213.5060577392578,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.020000457763672,24.399999618530273,,629
279476,1020.0,3251.25,3330.0,21.52080535888672,,,,,,,,,,,,,9.557653427124023,0.17717093229293823,-0.019153613597154617,1.6777509450912476,0.15005575120449066,0.06066083535552025,-38.400001525878906,8.850000381469727,35.400001525878906,213.69775390625,,,,,,,,0.0,0.0,0.0,,,,,,,,15.020000457763672,24.31999969482422,,629
280008,,,,,,,,,,,,,,,,,9.600749015808105,0.4118026793003082,-0.4644751250743866,1.1552164554595947,0.11919321864843369,0.04522957280278206,-38.099998474121094,4.199999809265137,16.049999237060547,213.69775390625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.100000381469727,24.290000915527344,,632
280539,995.0,3277.5,3260.0,19.180118560791016,,,,,,,,,,,,,9.078812599182129,-0.2059013396501541,0.047884032130241394,0.5933055281639099,0.08833068609237671,0.02075239084661007,-38.400001525878906,-3.450000047683716,9.449999809265137,213.64984130859375,,,,,,,,0.0,0.0,0.0,,,,,,,,14.949999809265137,24.209999084472656,,631
281072,,,,,2025,12,6,17,6,16,33.074974060058594,-111.97384643554688,3241.0,2578983.0,1245931.0,22,8.719682693481445,0.5554547905921936,-0.5171475410461426,-0.3176712095737457,-0.030862528830766678,-0.0345873162150383,-38.849998474121094,-4.949999809265137,10.5,213.60191345214844,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.75,23.84000015258789,,629
282421,991.25,3283.75,3250.0,19.180118560791016,,,,,,,,,,,,,9.150638580322266,1.987187385559082,0.7709329724311829,-0.4549562633037567,-0.11812899261713028,0.001064225216396153,-39.75,-0.8999999761581421,12.899999618530273,213.5060577392578,,,,,,,,0.0,0.0,0.0,,,,,,,,14.760000228881836,23.719999313354492,,631
282953,,,,,,,,,,,,,,,,,9.366117477416992,2.212242364883423,1.647210717201233,-0.38791006803512573,-0.10695462673902512,0.02234872803092003,-37.5,3.1500000953674316,12.149999618530273,213.64984130859375,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.710000038146973,23.559999465942383,,633
283484,968.75,3277.5,3170.0,20.584518432617188,,,,,,,,,,,,,9.639056205749512,1.5322890281677246,0.7613561153411865,-0.1218537837266922,-0.07609209418296814,0.12345011532306671,-38.400001525878906,3.450000047683716,14.550000190734863,213.79360961914062,,,,,,,,0.0,0.0,0.0,,,,,,,,14.859999656677246,23.489999771118164,,634
284017,,,,,2025,12,6,17,6,19,33.075035095214844,-111.9737777709961,3874.0,5166405.0,1259496.0,20,10.247182846069336,1.3742717504501343,-1.192312479019165,-1.0961519479751587,-0.020220277830958366,0.0686425194144249,-41.099998474121094,4.199999809265137,26.25,213.84152221679688,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.039999961853027,23.219999313354492,,630
285468,986.25,3268.75,3230.0,21.052661895751953,,,,,,,,,,,,,9.959878921508789,2.3032219409942627,-0.5746083855628967,-1.5378053188323975,-0.06811041384935379,-0.027137741446495056,-40.650001525878906,0.0,40.95000076293945,213.64984130859375,,,,,,,,0.0,0.0,0.0,,,,,,,,15.079999923706055,23.1299991607666,,635
286001,,,,,,,,,,,,,,,,,10.017339706420898,1.8531121015548706,-0.2585737705230713,-1.8427058458328247,-0.11121153086423874,-0.00691746361553669,-40.79999923706055,-15.149999618530273,49.79999923706055,213.69775390625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,15.109999656677246,22.969999313354492,,633
286532,778.75,3377.5,2620.0,20.584518432617188,,,,,,,,,,,,,9.854534149169922,1.580173134803772,-0.05267243832349777,-1.832595705986023,-0.1899641901254654,-0.028734078630805016,-42.0,-30.600000381469727,42.45000076293945,213.69775390625,,,,,,,,0.0,0.0,0.0,,,,,,,,15.079999923706055,22.850000381469727,,630
287064,,,,,2025,12,6,17,6,22,33.07503890991211,-111.97367095947266,3484.0,8822550.0,1275318.0,22,10.137049674987793,0.6272808313369751,0.181959331035614,-1.511731743812561,-0.06385350972414017,-0.1564411073923111,-42.45000076293945,-3.0,16.049999237060547,213.69775390625,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.9399995803833,22.540000915527344,,631
288413,1016.25,3256.25,3320.0,20.584518432617188,,,,,,,,,,,,,10.046070098876953,0.4118026793003082,0.07182604819536209,-1.0594362020492554,-0.04044055566191673,-0.14686307311058044,-39.75,4.800000190734863,25.649999618530273,213.60191345214844,,,,,,,,0.0,0.0,0.0,,,,,,,,14.979999542236328,22.389999389648438,,631
288945,,,,,,,,,,,,,,,,,10.002974510192871,0.090979665517807,0.11971008777618408,-0.5326446890830994,-0.03352309390902519,-0.156973198056221,-37.650001525878906,6.150000095367432,35.400001525878906,213.64984130859375,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.989999771118164,22.260000228881836,,631
289476,988.75,3275.0,3240.0,21.52080535888672,,,,,,,,,,,,,10.070012092590332,0.35913026332855225,0.828393816947937,0.07715632766485214,-0.018623940646648407,-0.11014730483293533,-37.650001525878906,6.900000095367432,37.95000076293945,213.84152221679688,,,,,,,,0.0,0.0,0.0,,,,,,,,14.979999542236328,22.100000381469727,,631
290009,,,,,2025,12,6,17,6,25,33.07502746582031,-111.97360229492188,1633.0,7114517.0,1293286.0,21,9.945513725280762,-0.17717093229293823,-0.507570743560791,0.44591033458709717,0.07396364957094193,0.07662421464920044,-35.849998474121094,6.900000095367432,16.049999237060547,213.79360961914062,2001,3,0,0,2,20,,0.0,0.0,0.0,,,,,,,,14.949999809265137,21.6200008392334,,627
